-19.0    7190.00     1.4101902e-12
-19.0    7200.00     1.4042142e-12
-19.0    7210.00     1.3982828e-12
-19.0    7220.00     1.3923947e-12
-19.0    7230.00     1.3865498e-12
-19.0    7240.00     1.3807471e-12
-19.0    7250.00     1.3749866e-12
-19.0    7260.00     1.3692670e-12
-19.0    7270.00     1.3635886e-12
-19.0    7280.00     1.3579502e-12
-19.0    7290.00     1.3523519e-12
-19.0    7300.00     1.3467929e-12
-19.0    7310.00     1.3412731e-12
-19.0    7320.00     1.3357907e-12
-19.0    7330.00     1.3303468e-12
-19.0    7340.00     1.3249407e-12
-19.0    7350.00     1.3195714e-12
-19.0    7360.00     1.3142381e-12
-19.0    7370.00     1.3089411e-12
-19.0    7380.00     1.3036796e-12
-19.0    7390.00     1.2984541e-12
-19.0    7400.00     1.2932625e-12
-19.0    7410.00     1.2881064e-12
-19.0    7420.00     1.2829828e-12
-19.0    7430.00     1.2778946e-12
-19.0    7440.00     1.2728387e-12
-19.0    7450.00     1.2678156e-12
-19.0    7460.00     1.2628258e-12
-19.0    7470.00     1.2578665e-12
-19.0    7480.00     1.2529405e-12
-19.0    7490.00     1.2480461e-12
-19.0    7500.00     1.2431815e-12
-19.0    7510.00     1.2383486e-12
-19.0    7520.00     1.2335458e-12
-19.0    7530.00     1.2287737e-12
-19.0    7540.00     1.2240306e-12
-19.0    7550.00     1.2193173e-12
-19.0    7560.00     1.2146332e-12
-19.0    7570.00     1.2099780e-12
-19.0    7580.00     1.2053514e-12
-19.0    7590.00     1.2007531e-12
-19.0    7600.00     1.1961829e-12
-19.0    7610.00     1.1916405e-12
-19.0    7620.00     1.1871255e-12
-19.0    7630.00     1.1826378e-12
-19.0    7640.00     1.1781770e-12
-19.0    7650.00     1.1737430e-12
-19.0    7660.00     1.1693355e-12
-19.0    7670.00     1.1649543e-12
-19.0    7680.00     1.1605989e-12
-19.0    7690.00     1.1562694e-12
-19.0    7700.00     1.1519655e-12
-19.0    7710.00     1.1476869e-12
-19.0    7720.00     1.1434333e-12
-19.0    7730.00     1.1392047e-12
-19.0    7740.00     1.1350009e-12
-19.0    7750.00     1.1308214e-12
-19.0    7760.00     1.1266663e-12
-19.0    7770.00     1.1225353e-12
-19.0    7780.00     1.1184281e-12
-19.0    7790.00     1.1143448e-12
-19.0    7800.00     1.1102850e-12
-19.0    7810.00     1.1062486e-12
-19.0    7820.00     1.1022353e-12
-19.0    7830.00     1.0982451e-12
-19.0    7840.00     1.0942778e-12
-19.0    7850.00     1.0903332e-12
-19.0    7860.00     1.0864111e-12
-19.0    7870.00     1.0825116e-12
-19.0    7880.00     1.0786341e-12
-19.0    7890.00     1.0747788e-12
-19.0    7900.00     1.0709455e-12
-19.0    7910.00     1.0671344e-12
-19.0    7920.00     1.0633455e-12
-19.0    7930.00     1.0595794e-12
-19.0    7940.00     1.0558361e-12
-19.0    7950.00     1.0521161e-12
-19.0    7960.00     1.0484193e-12
-19.0    7970.00     1.0447461e-12
-19.0    7980.00     1.0410967e-12
-19.0    7990.00     1.0374716e-12
-19.0    8000.00     1.0338706e-12
-19.0    8010.00     1.0302941e-12
-19.0    8020.00     1.0267419e-12
-19.0    8030.00     1.0232137e-12
-19.0    8040.00     1.0197092e-12
-19.0    8050.00     1.0162283e-12
-19.0    8060.00     1.0127708e-12
-19.0    8070.00     1.0093362e-12
-19.0    8080.00     1.0059245e-12
-19.0    8090.00     1.0025353e-12
-19.0    8100.00     9.9916853e-13
-19.0    8110.00     9.9582378e-13
-19.0    8120.00     9.9250097e-13
-19.0    8130.00     9.8919967e-13
-19.0    8140.00     9.8591990e-13
-19.0    8150.00     9.8266138e-13
-19.0    8160.00     9.7942380e-13
-19.0    8170.00     9.7620686e-13
-19.0    8180.00     9.7301058e-13
-19.0    8190.00     9.6983448e-13
-19.0    8200.00     9.6667856e-13
-19.0    8210.00     9.6354250e-13
-19.0    8220.00     9.6042612e-13
-19.0    8230.00     9.5732910e-13
-19.0    8240.00     9.5425142e-13
-19.0    8250.00     9.5119288e-13
-19.0    8260.00     9.4815299e-13
-19.0    8270.00     9.4513187e-13
-19.0    8280.00     9.4212916e-13
-19.0    8290.00     9.3914465e-13
-19.0    8300.00     9.3617813e-13
-19.0    8310.00     9.3322939e-13
-19.0    8320.00     9.3029839e-13
-19.0    8330.00     9.2738489e-13
-19.0    8340.00     9.2448850e-13
-19.0    8350.00     9.2160914e-13
