wavelength_nm,surface_mirror_PM,surface_mirror_SM,surface_mirror_TM,surface_mirror_FSM,surface_filter_sloan_u,surface_detector,subsystem_telescope,subsystem_photometric_instrument,instrument_photometer
1250.0,0.9403636363636365,0.9802294500142835,0.9802294500142835,0.9802294500142835,0.0,0.0,0.8856845434952616,0.0,0.0
1255.0,0.9408545454545455,0.9803973674529245,0.9803973674529245,0.9803973674529245,0.0,0.0,0.8866023879400519,0.0,0.0
1260.0,0.9410909090909092,0.9805652848915655,0.9805652848915655,0.9805652848915655,0.0,0.0,0.8872808728662358,0.0,0.0
1265.0,0.9410909090909092,0.9806893204758942,0.9806893204758942,0.9806893204758942,0.0,0.0,0.8876176224688256,0.0,0.0
1270.0,0.9410909090909092,0.9808114422494514,0.9808114422494514,0.9808114422494514,0.0,0.0,0.8879492594152356,0.0,0.0
1275.0,0.9411818181818183,0.9809335640230085,0.9809335640230085,0.9809335640230085,0.0,0.0,0.8883667866247805,0.0,0.0
1280.0,0.9421818181818183,0.981058669793193,0.981058669793193,0.981058669793193,0.0,0.0,0.8896509756292719,0.0,0.0
1285.0,0.9425454545454547,0.9812418524535287,0.9812418524535287,0.9812418524535287,0.0,0.0,0.8904929682904894,0.0,0.0
1290.0,0.9429090909090909,0.9814250351138645,0.9814250351138645,0.9814250351138645,0.0,0.0,0.8913355319774195,0.0,0.0
1295.0,0.9429636363636363,0.9816082177742002,0.9816082177742002,0.9816082177742002,0.0,0.0,0.8918863184951501,0.0,0.0
1300.0,0.9432727272727272,0.9817424119240716,0.9817424119240716,0.9817424119240716,0.0,0.0,0.8925446220854979,0.0,0.0
1305.0,0.9436363636363636,0.9815744944854307,0.9815744944854307,0.9815744944854307,0.0,0.0,0.8924306212278525,0.0,0.0
1310.0,0.9438909090909091,0.9814065770467897,0.9814065770467897,0.9814065770467897,0.0,0.0,0.8922133058512541,0.0,0.0
1315.0,0.9443636363636364,0.9812386596081487,0.9812386596081487,0.9812386596081487,0.0,0.0,0.8922020308025108,0.0,0.0
1320.0,0.944509090909091,0.9811691305664197,0.9811691305664197,0.9811691305664197,0.0,0.0,0.8921497753089603,0.0,0.0
1325.0,0.9447272727272729,0.9814286393352285,0.9814286393352285,0.9814286393352285,0.0,0.0,0.8930641052229135,0.0,0.0
1330.0,0.9450909090909092,0.9816881481040373,0.9816881481040373,0.9816881481040373,0.0,0.0,0.8941167463511406,0.0,0.0
1335.0,0.9450909090909092,0.9819476568728461,0.9819476568728461,0.9819476568728461,0.0,0.0,0.894826011750293,0.0,0.0
1340.0,0.9454545454545457,0.9822022678342559,0.9822022678342559,0.9822022678342559,0.0,0.0,0.8958668195141087,0.0,0.0
1345.0,0.9460545454545456,0.9824465113813701,0.9824465113813701,0.9824465113813701,0.0,0.0,0.8971042645354033,0.0,0.0
1350.0,0.9461818181818182,0.9826907549284843,0.9826907549284843,0.9826907549284843,0.0,0.0,0.89789428884657,0.0,0.0
1355.0,0.946309090909091,0.9829349984755985,0.9829349984755985,0.9829349984755985,0.0,0.0,0.8986848260743584,0.0,0.0
1360.0,0.9465454545454548,0.9831289880748749,0.9831289880748749,0.9831289880748749,0.0,0.0,0.899441618928256,0.0,0.0
1365.0,0.946909090909091,0.9832511098484321,0.9832511098484321,0.9832511098484321,0.0,0.0,0.9001225087577497,0.0,0.0
1370.0,0.946909090909091,0.9833732316219893,0.9833732316219893,0.9833732316219893,0.0,0.0,0.900457941515987,0.0,0.0
1375.0,0.9472727272727276,0.9834953533955465,0.9834953533955465,0.9834953533955465,0.0,0.0,0.9011393844241105,0.0,0.0
1380.0,0.9474909090909092,0.9835101556552573,0.9835101556552573,0.9835101556552573,0.0,0.0,0.9013876387471103,0.0,0.0
1385.0,0.9484545454545454,0.9834185643250896,0.9834185643250896,0.9834185643250896,0.0,0.0,0.9020523230594096,0.0,0.0
1390.0,0.9483636363636364,0.9833269729949217,0.9833269729949217,0.9833269729949217,0.0,0.0,0.9017138695403216,0.0,0.0
1395.0,0.9483636363636364,0.9832353816647539,0.9832353816647539,0.9832353816647539,0.0,0.0,0.901461924411583,0.0,0.0
1400.0,0.9487272727272728,0.9833157330317681,0.9833157330317681,0.9833157330317681,0.0,0.0,0.9020286859779827,0.0,0.0
1405.0,0.9487272727272728,0.9835141809137984,0.9835141809137984,0.9835141809137984,0.0,0.0,0.9025749250079717,0.0,0.0
1410.0,0.9490909090909091,0.9837126287958287,0.9837126287958287,0.9837126287958287,0.0,0.0,0.9034675406622842,0.0,0.0
1415.0,0.9494545454545457,0.9839110766778589,0.9839110766778589,0.9839110766778589,0.0,0.0,0.9043607959120256,0.0,0.0
1420.0,0.9496000000000001,0.9840469232495581,0.9840469232495581,0.9840469232495581,0.0,0.0,0.9048740409862243,0.0,0.0
1425.0,0.9498181818181819,0.9841537798014206,0.9841537798014206,0.9841537798014206,0.0,0.0,0.9053768240058169,0.0,0.0
1430.0,0.9498545454545455,0.9842606363532832,0.9842606363532832,0.9842606363532832,0.0,0.0,0.9057064390634392,0.0,0.0
1435.0,0.9501818181818185,0.9843674929051457,0.9843674929051457,0.9843674929051457,0.0,0.0,0.9063136190946032,0.0,0.0
1440.0,0.9501818181818185,0.9845334368960212,0.9845334368960212,0.9845334368960212,0.0,0.0,0.9067720535369804,0.0,0.0
1445.0,0.9505454545454546,0.9847166195563569,0.9847166195563569,0.9847166195563569,0.0,0.0,0.907625507863817,0.0,0.0
1450.0,0.9507272727272729,0.9848998022166926,0.9848998022166926,0.9848998022166926,0.0,0.0,0.9083058327354511,0.0,0.0
1455.0,0.9512727272727274,0.9850829848770282,0.9850829848770282,0.9850829848770282,0.0,0.0,0.9093341447731473,0.0,0.0
1460.0,0.9512727272727274,0.9853057718090139,0.9853057718090139,0.9853057718090139,0.0,0.0,0.9099512509099709,0.0,0.0
1465.0,0.951636363636364,0.9855347501344336,0.9855347501344336,0.9855347501344336,0.0,0.0,0.9109338809572157,0.0,0.0
1470.0,0.951636363636364,0.9857637284598532,0.9857637284598532,0.9857637284598532,0.0,0.0,0.9115689653536236,0.0,0.0
1475.0,0.9520000000000001,0.9859927067852728,0.9859927067852728,0.9859927067852728,0.0,0.0,0.9125529135817543,0.0,0.0
1480.0,0.9520000000000001,0.9860174900711961,0.9860174900711961,0.9860174900711961,0.0,0.0,0.9126217273612766,0.0,0.0
1485.0,0.9521636363636364,0.9860327552928908,0.9860327552928908,0.9860327552928908,0.0,0.0,0.912820989849057,0.0,0.0
1490.0,0.9526181818181818,0.9860480205145855,0.9860480205145855,0.9860480205145855,0.0,0.0,0.9132991701323916,0.0,0.0
1495.0,0.9527818181818182,0.9860625816619301,0.9860625816619301,0.9860625816619301,0.0,0.0,0.9134965205612287,0.0,0.0
1500.0,0.9530909090909092,0.9860625816619301,0.9860625816619301,0.9860625816619301,0.0,0.0,0.9137928669698226,0.0,0.0
1505.0,0.9530909090909092,0.9860625816619301,0.9860625816619301,0.9860625816619301,0.0,0.0,0.9137928669698226,0.0,0.0
1510.0,0.9534545454545456,0.9860625816619301,0.9860625816619301,0.9860625816619301,0.0,0.0,0.9141415098034624,0.0,0.0
1515.0,0.9534545454545456,0.9860354375263292,0.9860354375263292,0.9860354375263292,0.0,0.0,0.9140660189618923,0.0,0.0
1520.0,0.953818181818182,0.9858369896442988,0.9858369896442988,0.9858369896442988,0.0,0.0,0.9138626433240687,0.0,0.0
1525.0,0.953818181818182,0.9856385417622684,0.9856385417622684,0.9856385417622684,0.0,0.0,0.9133108758290059,0.0,0.0
1530.0,0.9542181818181819,0.9854400938802381,0.9854400938802381,0.9854400938802381,0.0,0.0,0.9131421117413668,0.0,0.0
1535.0,0.9545454545454548,0.9853388605005312,0.9853388605005312,0.9853388605005312,0.0,0.0,0.9131738099957654,0.0,0.0
1540.0,0.9545454545454548,0.9855678388259508,0.9855678388259508,0.9855678388259508,0.0,0.0,0.9138105826221024,0.0,0.0
1545.0,0.954909090909091,0.9857968171513704,0.9857968171513704,0.9857968171513704,0.0,0.0,0.9147960122116869,0.0,0.0
1550.0,0.954909090909091,0.9860257954767898,0.9860257954767898,0.9860257954767898,0.0,0.0,0.9154336196188778,0.0,0.0
1555.0,0.9550363636363638,0.986196503211102,0.986196503211102,0.986196503211102,0.0,0.0,0.9160312356133099,0.0,0.0
1560.0,0.9552727272727276,0.986242298876186,0.986242298876186,0.986242298876186,0.0,0.0,0.9163855955867244,0.0,0.0
1565.0,0.9552727272727276,0.98628809454127,0.98628809454127,0.98628809454127,0.0,0.0,0.9165132572270558,0.0,0.0
1570.0,0.9556000000000001,0.986333890206354,0.986333890206354,0.986333890206354,0.0,0.0,0.9169549683469677,0.0,0.0
1575.0,0.9557272727272728,0.9864358442394949,0.9864358442394949,0.9864358442394949,0.0,0.0,0.917361509056294,0.0,0.0
1580.0,0.956,0.9866190268998306,0.9866190268998306,0.9866190268998306,0.0,0.0,0.9181345953629163,0.0,0.0
1585.0,0.9578181818181819,0.9868022095601663,0.9868022095601663,0.9868022095601663,0.0,0.0,0.9203932321623561,0.0,0.0
1590.0,0.9563636363636364,0.986985392220502,0.986985392220502,0.986985392220502,0.0,0.0,0.9195074019393518,0.0,0.0
1595.0,0.9567272727272729,0.9870084760310095,0.9870084760310095,0.9870084760310095,0.0,0.0,0.9199215674318676,0.0,0.0
1600.0,0.9567272727272729,0.9868710890357576,0.9868710890357576,0.9868710890357576,0.0,0.0,0.9195374744732129,0.0,0.0
1605.0,0.9567272727272729,0.9867337020405056,0.9867337020405056,0.9867337020405056,0.0,0.0,0.9191534884424688,0.0,0.0
1610.0,0.9570909090909092,0.9865963150452537,0.9865963150452537,0.9865963150452537,0.0,0.0,0.9191188186023342,0.0,0.0
1615.0,0.9570909090909092,0.9866570972483598,0.9866570972483598,0.9866570972483598,0.0,0.0,0.9192887042213813,0.0,0.0
1620.0,0.9572363636363638,0.9868555451303902,0.9868555451303902,0.9868555451303902,0.0,0.0,0.9199833035577341,0.0,0.0
1625.0,0.9578181818181819,0.9870539930124205,0.9870539930124205,0.9870539930124205,0.0,0.0,0.9210979293655606,0.0,0.0
1630.0,0.9577818181818183,0.9872524408944507,0.9872524408944507,0.9872524408944507,0.0,0.0,0.921618612534304,0.0,0.0
1635.0,0.9578000000000001,0.9872638394920081,0.9872638394920081,0.9872638394920081,0.0,0.0,0.9216680312434651,0.0,0.0
1640.0,0.9590545454545456,0.987187513383535,0.987187513383535,0.987187513383535,0.0,0.0,0.9226612223406034,0.0,0.0
1645.0,0.9590363636363638,0.987111187275062,0.987111187275062,0.987111187275062,0.0,0.0,0.9224297396322291,0.0,0.0
1650.0,0.9592727272727274,0.9870348611665889,0.9870348611665889,0.9870348611665889,0.0,0.0,0.9224430707388721,0.0,0.0
1655.0,0.9586727272727273,0.9871351685030539,0.9871351685030539,0.9871351685030539,0.0,0.0,0.9221471889902265,0.0,0.0
1660.0,0.9595636363636366,0.9872878207200005,0.9872878207200005,0.9872878207200005,0.0,0.0,0.9234324252388701,0.0,0.0
1665.0,0.9592727272727274,0.9874404729369471,0.9874404729369471,0.9874404729369471,0.0,0.0,0.9235807434515193,0.0,0.0
1670.0,0.9592727272727274,0.9875931251538936,0.9875931251538936,0.9875931251538936,0.0,0.0,0.9240091493615639,0.0,0.0
1675.0,0.9591818181818182,0.98766989381202,0.98766989381202,0.98766989381202,0.0,0.0,0.9241370567234056,0.0,0.0
1680.0,0.9596363636363638,0.9877345199314969,0.9877345199314969,0.9877345199314969,0.0,0.0,0.9247564996453781,0.0,0.0
1685.0,0.9596363636363638,0.9877991460509737,0.9877991460509737,0.9877991460509737,0.0,0.0,0.924938028183112,0.0,0.0
1690.0,0.9597454545454547,0.9878637721704506,0.9878637721704506,0.9878637721704506,0.0,0.0,0.9252247475362362,0.0,0.0
1695.0,0.96,0.9878668995487145,0.9878668995487145,0.9878668995487145,0.0,0.0,0.9254789269308551,0.0,0.0
1700.0,0.96,0.9878445001142688,0.9878445001142688,0.9878445001142688,0.0,0.0,0.925415973912023,0.0,0.0
1705.0,0.96,0.9878221006798231,0.9878221006798231,0.9878221006798231,0.0,0.0,0.9253530237480535,0.0,0.0
1710.0,0.9603636363636364,0.9877993485519172,0.9877993485519172,0.9877993485519172,0.0,0.0,0.9256395736058517,0.0,0.0
1715.0,0.9603636363636364,0.9877688181085281,0.9877688181085281,0.9877688181085281,0.0,0.0,0.9255537485447246,0.0,0.0
1720.0,0.9603636363636364,0.9877382876651389,0.9877382876651389,0.9877382876651389,0.0,0.0,0.9254679287888793,0.0,0.0
1725.0,0.9607272727272728,0.9877077572217499,0.9877077572217499,0.9877077572217499,0.0,0.0,0.9257325051425216,0.0,0.0
1730.0,0.9607272727272728,0.987677007554901,0.987677007554901,0.987677007554901,0.0,0.0,0.9256460471400014,0.0,0.0
1735.0,0.9607272727272728,0.9876448415520445,0.9876448415520445,0.9876448415520445,0.0,0.0,0.9255556126249465,0.0,0.0
1740.0,0.9610909090909092,0.9876126755491879,0.9876126755491879,0.9876126755491879,0.0,0.0,0.9258154736233256,0.0,0.0
1745.0,0.9607272727272728,0.9875805095463314,0.9875805095463314,0.9875805095463314,0.0,0.0,0.9253747612659085,0.0,0.0
1750.0,0.9605454545454546,0.9875696586783549,0.9875696586783549,0.9875696586783549,0.0,0.0,0.9251691374949649,0.0,0.0
1755.0,0.9615818181818183,0.9876323551246006,0.9876323551246006,0.9876323551246006,0.0,0.0,0.9263437385238725,0.0,0.0
1760.0,0.961818181818182,0.9876950515708462,0.9876950515708462,0.9876950515708462,0.0,0.0,0.9267479122040592,0.0,0.0
1765.0,0.961818181818182,0.9877577480170918,0.9877577480170918,0.9877577480170918,0.0,0.0,0.9269244064234003,0.0,0.0
1770.0,0.961818181818182,0.987807358903484,0.987807358903484,0.987807358903484,0.0,0.0,0.9270640798945864,0.0,0.0
1775.0,0.9621818181818184,0.9878285606002821,0.9878285606002821,0.9878285606002821,0.0,0.0,0.9274742943813842,0.0,0.0
1780.0,0.9615272727272729,0.9878497622970802,0.9878497622970802,0.9878497622970802,0.0,0.0,0.9269030390949277,0.0,0.0
1785.0,0.9610909090909092,0.9878709639938783,0.9878709639938783,0.9878709639938783,0.0,0.0,0.9265420438324741,0.0,0.0
1790.0,0.9610909090909092,0.9878845044052029,0.9878845044052029,0.9878845044052029,0.0,0.0,0.9265801437447143,0.0,0.0
1795.0,0.9622909090909092,0.987886836591851,0.987886836591851,0.987886836591851,0.0,0.0,0.9277436248425431,0.0,0.0
1800.0,0.9629090909090909,0.987889168778499,0.987889168778499,0.987889168778499,0.0,0.0,0.9283461881061688,0.0,0.0
