# RTX BOL/EOL ratio smoothed with Gaussian kernel, sigma=45px
# See plot
Wavelength nm,ratio
1099.8998998999,0.9116652833256585
1101.5015015015015,0.9117113400509654
1103.1031031031032,0.9117573854056453
1104.704704704705,0.9118033966652843
1106.3063063063064,0.9118493511559489
1107.9079079079079,0.9118952262877003
1109.5095095095096,0.9119409995879025
1111.1111111111113,0.9119866487342414
1112.7127127127128,0.9120321515873733
1114.3143143143143,0.9120774862231255
1115.915915915916,0.9121226309641682
1117.5175175175177,0.9121675644110835
1119.1191191191192,0.9122122654727564
1120.7207207207207,0.9122567133960167
1122.3223223223224,0.9123008877944612
1123.9239239239241,0.9123447686763916
1125.5255255255256,0.9123883364718025
1127.127127127127,0.9124315720583612
1128.7287287287288,0.9124744567863204
1130.3303303303305,0.9125169725023122
1131.931931931932,0.9125591015719724
1133.5335335335335,0.9126008269013498
1135.1351351351352,0.9126421319570586
1136.736736736737,0.9126830007851364
1138.3383383383384,0.912723418028574
1139.93993993994,0.9127633689434869
1141.5415415415416,0.9128028394139046
1143.1431431431433,0.9128418159651571
1144.7447447447448,0.9128802857758411
1146.3463463463463,0.9129182366883547
1147.947947947948,0.9129556572179931
1149.5495495495497,0.9129925365606022
1151.1511511511512,0.9130288645987905
1152.7527527527527,0.9130646319067048
1154.3543543543544,0.9130998297533799
1155.9559559559561,0.9131344501046745
1157.5575575575576,0.9131684856238116
1159.1591591591591,0.9132019296705439
1160.7607607607608,0.913234776298971
1162.3623623623625,0.9132670202540333
1163.963963963964,0.9132986569667183
1165.5655655655655,0.9133296825480124
1167.1671671671672,0.9133600937816353
1168.768768768769,0.9133898881156013
1170.3703703703704,0.9134190636526471
1171.971971971972,0.9134476191395753
1173.5735735735736,0.9134755539555599
1175.1751751751754,0.9135028680994658
1176.7767767767768,0.9135295621762326
1178.3783783783783,0.9135556373823782
1179.97997997998,0.9135810954906768
1181.5815815815818,0.9136059388340662
1183.1831831831832,0.9136301702888443
1184.7847847847847,0.9136537932572113
1186.3863863863864,0.9136768116492148
1187.9879879879882,0.9136992298641601
1189.5895895895897,0.9137210527715408
1191.1911911911911,0.9137422856915512
1192.7927927927929,0.913762934375238
1194.3943943943946,0.913783004984349
1195.995995995996,0.913802504070936
1197.5975975975975,0.9138214385567701
1199.1991991991993,0.9138398157126226
1200.800800800801,0.9138576431374661
1202.4024024024025,0.9138749287376505
1204.004004004004,0.9138916807061033
1205.6056056056057,0.913907907501604
1207.2072072072074,0.9139236178281838
1208.8088088088089,0.9139388206146909
1210.4104104104103,0.9139535249945728
1212.012012012012,0.9139677402859117
1213.6136136136138,0.9139814759717567
1215.2152152152153,0.91399474168079
1216.8168168168168,0.914007547168362
1218.4184184184185,0.9140199022979301
1220.0200200200202,0.9140318170229307
1221.6216216216217,0.914043301369115
1223.2232232232232,0.9140543654173736
1224.8248248248249,0.9140650192870743
1226.4264264264266,0.9140752731199357
1228.028028028028,0.9140851370644553
1229.6296296296296,0.9140946212609073
1231.2312312312313,0.9141037358269296
1232.832832832833,0.9141124908437068
1234.4344344344345,0.9141208963427638
1236.036036036036,0.9141289622933755
